train_no,train_name,source,destination,day_of_week,is_weekend,distance_km,weather,congestion,historical_avg_delay,technical_issue,signal_issue,delay_minutes
22439,Vande Bharat Express,Kota Jn,Patna Jn,5,1,790,Light Rain,Medium,22.2,0,0,40.5
12259,Sealdah Duronto Express,Mumbai Central,Ajmer Jn,4,0,1500,Clear,Medium,5.5,0,0,30.1
22439,Vande Bharat Express,Nagpur Jn,Ajmer Jn,4,0,1806,Clear,Low,8.1,0,0,21.7
12301,Howrah Rajdhani Express,Kota Jn,Ajmer Jn,1,0,2013,Clear,Low,31.3,0,0,38.0
12301,Howrah Rajdhani Express,Kanpur Central,Vadodara Jn,1,0,362,Clear,Medium,28.5,0,0,25.5
12841,Coromandel Express,New Delhi,Howrah Jn,2,0,1482,Clear,Low,33.7,0,0,22.2
12626,Kerala Express,Chennai Central,Mughal Sarai,0,0,1218,Clear,Medium,46.4,0,0,44.2
12951,Mumbai Rajdhani Express,Delhi Junction,Mughal Sarai,6,1,1949,Clear,Low,45.3,1,0,77.1
12723,Telangana Express,Delhi Junction,Mughal Sarai,4,0,1139,Clear,Low,13.5,0,0,30.2
12951,Mumbai Rajdhani Express,Kanpur Central,Howrah Jn,3,0,2095,Fog,Low,9.3,0,0,63.3
12009,Shatabdi Express,Ajmer Jn,Mughal Sarai,3,0,574,Clear,Medium,17.5,0,0,27.6
12471,Swaraj Express,Vadodara Jn,Ajmer Jn,6,1,1387,Heavy Rain,High,22.8,0,0,88.5
12259,Sealdah Duronto Express,Kota Jn,Howrah Jn,4,0,1754,Fog,Low,10.9,0,0,54.8
12841,Coromandel Express,Chennai Central,Vijayawada Jn,6,1,744,Clear,Low,22.2,0,0,19.5
12723,Telangana Express,Vijayawada Jn,Nagpur Jn,5,1,1872,Clear,High,31.9,0,0,59.5
12259,Sealdah Duronto Express,Vijayawada Jn,Mumbai Central,2,0,698,Heavy Rain,Medium,25.5,0,1,90.5
12951,Mumbai Rajdhani Express,New Delhi,Mumbai Central,3,0,320,Light Rain,High,19.9,0,0,49.9
12626,Kerala Express,Nagpur Jn,Patna Jn,6,1,245,Clear,High,13.5,0,0,49.6
12723,Telangana Express,Surat,Vadodara Jn,4,0,610,Clear,Low,27.8,0,0,15.3
12471,Swaraj Express,Patna Jn,Mughal Sarai,2,0,2085,Light Rain,High,0.0,0,0,67.2
12903,Golden Temple Mail,Vadodara Jn,Chennai Central,1,0,1181,Heavy Rain,Low,17.7,0,0,46.9
12626,Kerala Express,Patna Jn,Nagpur Jn,5,1,434,Light Rain,Low,17.7,0,0,23.3
12301,Howrah Rajdhani Express,Delhi Junction,Bhopal Jn,2,0,1956,Storm,Low,20.1,0,0,63.4
12259,Sealdah Duronto Express,Mumbai Central,Patna Jn,3,0,1118,Clear,Low,22.5,0,0,32.1
12626,Kerala Express,Delhi Junction,Mumbai Central,1,0,1585,Clear,Low,33.3,0,0,30.0
12009,Shatabdi Express,Mumbai Central,Ajmer Jn,4,0,887,Storm,Low,19.6,1,0,103.7
22439,Vande Bharat Express,Kanpur Central,Vadodara Jn,1,0,2039,Clear,Low,6.4,0,0,23.2
12903,Golden Temple Mail,Kanpur Central,Surat,3,0,1111,Clear,Low,1.7,0,0,12.0
12471,Swaraj Express,New Delhi,Bhopal Jn,4,0,1302,Clear,Low,0.0,1,1,89.7
12723,Telangana Express,Howrah Jn,Patna Jn,5,1,1259,Heavy Rain,Low,44.4,0,0,48.7
12723,Telangana Express,Ajmer Jn,Mughal Sarai,4,0,1008,Storm,High,28.6,0,0,77.5
12903,Golden Temple Mail,Mughal Sarai,Chennai Central,1,0,1848,Clear,Medium,13.7,0,0,36.8
12009,Shatabdi Express,Mughal Sarai,New Delhi,3,0,381,Heavy Rain,Low,24.1,0,0,33.7
12626,Kerala Express,Howrah Jn,Kota Jn,2,0,1147,Clear,High,2.4,0,0,30.3
12841,Coromandel Express,Vijayawada Jn,Kanpur Central,1,0,1518,Clear,Low,26.9,0,0,23.7
12951,Mumbai Rajdhani Express,Lucknow NR,New Delhi,0,0,1078,Heavy Rain,High,39.6,0,0,84.1
12009,Shatabdi Express,Howrah Jn,Mumbai Central,2,0,1839,Heavy Rain,High,12.9,0,0,73.7
12723,Telangana Express,Surat,Delhi Junction,0,0,1497,Clear,Medium,15.3,0,0,35.8
12471,Swaraj Express,Patna Jn,Ajmer Jn,4,0,1603,Storm,Medium,8.9,0,0,65.6
12626,Kerala Express,Kota Jn,Mughal Sarai,4,0,1927,Light Rain,Low,15.3,0,1,65.7
12841,Coromandel Express,Vadodara Jn,Patna Jn,3,0,802,Light Rain,Low,16.5,0,0,32.8
22439,Vande Bharat Express,Nagpur Jn,Lucknow NR,0,0,422,Clear,Low,16.2,0,0,18.8
12009,Shatabdi Express,Kota Jn,Kanpur Central,4,0,1879,Clear,Low,22.9,0,0,32.9
12301,Howrah Rajdhani Express,Ajmer Jn,Vadodara Jn,2,0,1500,Clear,Low,5.4,0,0,21.4
12723,Telangana Express,Kota Jn,Lucknow NR,2,0,693,Heavy Rain,High,14.2,0,0,79.9
12723,Telangana Express,Vadodara Jn,Vijayawada Jn,6,1,1290,Clear,Low,27.0,0,0,19.3
12259,Sealdah Duronto Express,Mumbai Central,Kanpur Central,1,0,2002,Fog,Medium,27.7,0,0,77.9
22439,Vande Bharat Express,Mughal Sarai,Surat,4,0,2010,Storm,Medium,31.6,0,1,116.7
12723,Telangana Express,Surat,Mughal Sarai,5,1,748,Clear,Low,27.4,0,0,16.1
12841,Coromandel Express,Vadodara Jn,Mumbai Central,1,0,609,Fog,Low,27.9,0,0,59.4
12471,Swaraj Express,Vijayawada Jn,Ajmer Jn,3,0,688,Fog,Low,14.3,0,0,28.2
12723,Telangana Express,Kota Jn,Chennai Central,0,0,1114,Clear,Low,19.3,0,0,18.1
12626,Kerala Express,Howrah Jn,Lucknow NR,3,0,1214,Fog,Medium,41.5,0,0,79.9
12471,Swaraj Express,Ajmer Jn,Mughal Sarai,5,1,1623,Clear,High,30.4,0,0,54.9
12301,Howrah Rajdhani Express,Vadodara Jn,Mumbai Central,1,0,1476,Fog,Medium,7.8,0,0,68.8
12903,Golden Temple Mail,Mughal Sarai,Lucknow NR,3,0,880,Heavy Rain,Medium,22.9,0,0,44.0
22439,Vande Bharat Express,Delhi Junction,Bhopal Jn,5,1,422,Heavy Rain,Medium,0.0,0,0,30.3
12951,Mumbai Rajdhani Express,Vadodara Jn,New Delhi,1,0,1363,Clear,Low,14.8,0,0,25.6
12259,Sealdah Duronto Express,Kanpur Central,Surat,1,0,1374,Clear,Low,12.9,0,0,19.9
12626,Kerala Express,Kanpur Central,Mumbai Central,3,0,1264,Clear,High,0.0,0,1,72.4
12903,Golden Temple Mail,Delhi Junction,Mughal Sarai,0,0,684,Light Rain,Low,8.6,0,0,9.2
22439,Vande Bharat Express,Mughal Sarai,Vijayawada Jn,0,0,1153,Clear,Low,18.9,0,0,19.1
12841,Coromandel Express,Chennai Central,Vadodara Jn,4,0,1543,Fog,Medium,28.8,0,0,67.1
12009,Shatabdi Express,Chennai Central,Patna Jn,4,0,428,Clear,Medium,18.7,0,0,30.2
12841,Coromandel Express,New Delhi,Mumbai Central,1,0,563,Fog,Low,17.5,0,0,47.6
12841,Coromandel Express,Mumbai Central,Patna Jn,0,0,1356,Heavy Rain,Low,14.8,0,0,51.4
12301,Howrah Rajdhani Express,Vadodara Jn,Delhi Junction,4,0,1194,Fog,High,0.0,0,0,75.9
12903,Golden Temple Mail,Lucknow NR,Howrah Jn,0,0,1457,Clear,Low,28.2,0,0,30.8
12259,Sealdah Duronto Express,Lucknow NR,Kota Jn,1,0,1567,Fog,Low,10.7,0,0,54.3
12626,Kerala Express,New Delhi,Vadodara Jn,1,0,677,Storm,Low,0.9,0,0,38.8
22439,Vande Bharat Express,Bhopal Jn,Vijayawada Jn,5,1,1987,Clear,Medium,40.1,1,0,107.9
12903,Golden Temple Mail,Chennai Central,Surat,3,0,350,Heavy Rain,Low,14.5,0,0,39.7
12723,Telangana Express,Chennai Central,Kota Jn,1,0,2085,Clear,Low,17.1,0,0,34.6
12259,Sealdah Duronto Express,Surat,Nagpur Jn,5,1,717,Light Rain,Low,21.0,0,0,27.6
12009,Shatabdi Express,Nagpur Jn,Kota Jn,2,0,244,Clear,Low,19.2,0,0,10.4
12471,Swaraj Express,New Delhi,Mumbai Central,2,0,986,Light Rain,Low,22.4,0,0,32.6
12951,Mumbai Rajdhani Express,New Delhi,Vijayawada Jn,4,0,1084,Heavy Rain,Medium,21.5,0,0,45.3
12301,Howrah Rajdhani Express,Surat,Mumbai Central,3,0,1624,Heavy Rain,Low,0.0,0,0,48.2
12626,Kerala Express,Mughal Sarai,Patna Jn,1,0,2071,Fog,Low,26.4,1,0,99.1
12471,Swaraj Express,Ajmer Jn,Kota Jn,3,0,1236,Clear,Low,16.4,0,0,12.5
12951,Mumbai Rajdhani Express,Mughal Sarai,Patna Jn,0,0,2112,Clear,Low,0.0,0,0,14.7
12841,Coromandel Express,Vijayawada Jn,Kota Jn,0,0,1825,Fog,Low,7.2,0,0,58.5
12009,Shatabdi Express,Mughal Sarai,Kota Jn,5,1,1496,Clear,High,17.3,0,0,46.3
12626,Kerala Express,Patna Jn,Kota Jn,3,0,267,Clear,Medium,18.9,0,0,25.2
12626,Kerala Express,Nagpur Jn,Delhi Junction,4,0,1744,Storm,Medium,9.1,0,0,65.8
12009,Shatabdi Express,Patna Jn,Mumbai Central,2,0,2104,Clear,High,20.4,0,1,98.8
12841,Coromandel Express,Mumbai Central,Patna Jn,0,0,1734,Clear,Low,30.1,0,0,30.3
12723,Telangana Express,Delhi Junction,Howrah Jn,1,0,2092,Clear,Low,2.0,0,0,10.4
12903,Golden Temple Mail,Bhopal Jn,Vadodara Jn,1,0,1996,Clear,Low,30.0,0,0,31.5
12259,Sealdah Duronto Express,Kota Jn,Chennai Central,6,1,1283,Heavy Rain,High,8.9,0,0,78.2
12301,Howrah Rajdhani Express,Bhopal Jn,Ajmer Jn,5,1,802,Clear,Low,34.4,0,0,14.7
12009,Shatabdi Express,Delhi Junction,New Delhi,2,0,1960,Heavy Rain,Medium,12.7,0,0,54.5
12301,Howrah Rajdhani Express,Bhopal Jn,Chennai Central,0,0,1273,Light Rain,Low,20.8,0,0,40.8
12471,Swaraj Express,Delhi Junction,Ajmer Jn,5,1,1776,Clear,Low,22.8,0,0,33.6
12626,Kerala Express,Mughal Sarai,Vadodara Jn,2,0,1523,Storm,Low,10.6,0,0,48.7
12841,Coromandel Express,Mumbai Central,Nagpur Jn,4,0,577,Heavy Rain,Low,31.3,0,0,58.1
12626,Kerala Express,Bhopal Jn,Patna Jn,0,0,1669,Heavy Rain,Medium,12.4,0,0,56.2
12301,Howrah Rajdhani Express,Surat,Bhopal Jn,3,0,1229,Clear,Medium,12.2,0,0,29.3
12723,Telangana Express,Kota Jn,Vadodara Jn,4,0,1455,Fog,High,17.9,0,0,72.8
12951,Mumbai Rajdhani Express,Mumbai Central,Bhopal Jn,3,0,437,Clear,Medium,19.1,1,0,65.7
12301,Howrah Rajdhani Express,Mughal Sarai,Mumbai Central,2,0,264,Clear,Medium,7.8,0,0,19.6
12259,Sealdah Duronto Express,Vijayawada Jn,Vadodara Jn,3,0,1148,Clear,Low,7.2,1,0,38.5
12903,Golden Temple Mail,Howrah Jn,New Delhi,4,0,832,Clear,Medium,0.0,0,0,8.4
12259,Sealdah Duronto Express,New Delhi,Patna Jn,0,0,234,Fog,High,13.8,0,0,62.6
12626,Kerala Express,Mumbai Central,Kota Jn,1,0,1406,Light Rain,Medium,22.7,0,0,44.1
12471,Swaraj Express,Nagpur Jn,New Delhi,1,0,1130,Clear,Low,12.3,1,1,99.8
12301,Howrah Rajdhani Express,Surat,New Delhi,2,0,1587,Light Rain,Medium,31.6,0,0,47.9
12951,Mumbai Rajdhani Express,Howrah Jn,Ajmer Jn,6,1,1810,Fog,Low,28.0,0,0,69.3
12009,Shatabdi Express,Mumbai Central,Lucknow NR,1,0,775,Light Rain,Low,7.5,0,0,21.7
12009,Shatabdi Express,Kanpur Central,Ajmer Jn,6,1,279,Light Rain,Low,26.5,0,0,35.2
12723,Telangana Express,Chennai Central,Mumbai Central,0,0,484,Light Rain,High,41.0,0,1,94.3
12009,Shatabdi Express,Mumbai Central,Howrah Jn,6,1,2067,Clear,Low,12.0,0,0,29.4
12723,Telangana Express,Surat,Mughal Sarai,3,0,1800,Light Rain,Medium,15.2,0,0,51.8
12301,Howrah Rajdhani Express,Kota Jn,Kanpur Central,2,0,504,Fog,Medium,6.0,0,0,52.5
12009,Shatabdi Express,Vadodara Jn,Lucknow NR,6,1,672,Fog,Low,22.0,0,0,46.1
12903,Golden Temple Mail,Nagpur Jn,Mughal Sarai,4,0,1463,Clear,Low,29.1,1,0,59.1
12259,Sealdah Duronto Express,Mumbai Central,Delhi Junction,5,1,1248,Storm,Low,27.3,0,0,71.5
12009,Shatabdi Express,Surat,Bhopal Jn,2,0,458,Fog,Medium,23.3,0,0,62.7
12009,Shatabdi Express,Ajmer Jn,Surat,0,0,983,Storm,High,35.7,0,0,95.9
12471,Swaraj Express,Patna Jn,Nagpur Jn,0,0,1118,Heavy Rain,Low,18.3,0,0,47.1
12903,Golden Temple Mail,Patna Jn,Mumbai Central,1,0,918,Heavy Rain,Medium,9.8,0,0,57.0
12841,Coromandel Express,New Delhi,Patna Jn,3,0,164,Clear,Medium,11.4,0,0,15.2
12009,Shatabdi Express,Nagpur Jn,Chennai Central,1,0,2086,Clear,Medium,21.5,0,1,56.1
12951,Mumbai Rajdhani Express,Lucknow NR,Ajmer Jn,2,0,1703,Clear,Low,26.4,0,0,27.8
12626,Kerala Express,Mughal Sarai,Chennai Central,2,0,830,Clear,High,17.2,0,0,55.7
12009,Shatabdi Express,Surat,Ajmer Jn,5,1,329,Clear,Low,0.0,0,0,17.2
12301,Howrah Rajdhani Express,Ajmer Jn,New Delhi,2,0,1429,Heavy Rain,Low,16.8,0,0,48.4
12723,Telangana Express,New Delhi,Mumbai Central,6,1,378,Light Rain,High,19.9,0,0,38.9
12903,Golden Temple Mail,Mughal Sarai,Surat,0,0,1890,Clear,Low,0.0,0,0,21.9
12723,Telangana Express,Delhi Junction,Kota Jn,6,1,2041,Fog,High,0.0,0,0,92.6
12471,Swaraj Express,Ajmer Jn,Kanpur Central,3,0,193,Light Rain,Low,2.9,0,0,3.2
12903,Golden Temple Mail,Kanpur Central,Patna Jn,1,0,482,Clear,High,5.7,0,1,75.6
12951,Mumbai Rajdhani Express,Mughal Sarai,Mumbai Central,5,1,751,Clear,Low,0.0,1,0,64.1
12009,Shatabdi Express,Howrah Jn,Vadodara Jn,6,1,1518,Fog,Low,22.0,0,1,100.2
12009,Shatabdi Express,Bhopal Jn,Howrah Jn,2,0,889,Clear,Medium,36.8,0,0,30.7
12626,Kerala Express,Chennai Central,Delhi Junction,6,1,1444,Clear,Low,0.0,0,0,25.6
12951,Mumbai Rajdhani Express,Chennai Central,Patna Jn,4,0,1541,Storm,Medium,41.3,0,0,70.4
12903,Golden Temple Mail,Howrah Jn,Mumbai Central,1,0,1925,Clear,Low,15.1,1,0,76.7
12471,Swaraj Express,Delhi Junction,Lucknow NR,1,0,2092,Heavy Rain,Low,13.0,0,0,53.3
12951,Mumbai Rajdhani Express,Chennai Central,New Delhi,0,0,1004,Heavy Rain,Low,10.7,0,0,42.3
12951,Mumbai Rajdhani Express,New Delhi,Delhi Junction,6,1,1682,Clear,Low,1.5,0,0,29.1
12259,Sealdah Duronto Express,Kanpur Central,Vadodara Jn,0,0,366,Clear,Low,21.9,0,0,1.1
12471,Swaraj Express,New Delhi,Patna Jn,4,0,1778,Light Rain,High,6.6,0,0,47.5
12951,Mumbai Rajdhani Express,Kota Jn,Lucknow NR,2,0,791,Clear,Medium,24.5,0,0,26.7
12903,Golden Temple Mail,Bhopal Jn,Mughal Sarai,6,1,2018,Storm,Low,6.2,0,1,87.7
12903,Golden Temple Mail,Vadodara Jn,Lucknow NR,6,1,1473,Clear,Low,12.3,0,0,12.0
12009,Shatabdi Express,Bhopal Jn,Ajmer Jn,4,0,594,Clear,Low,38.3,0,0,29.6
22439,Vande Bharat Express,Bhopal Jn,Howrah Jn,0,0,1577,Fog,Medium,0.0,0,0,56.6
12723,Telangana Express,Delhi Junction,Lucknow NR,0,0,1946,Clear,Low,32.0,0,0,45.2
12259,Sealdah Duronto Express,Howrah Jn,Delhi Junction,4,0,1734,Clear,Medium,17.0,0,0,33.4
12259,Sealdah Duronto Express,Lucknow NR,Vijayawada Jn,3,0,274,Fog,High,4.4,0,0,76.0
12841,Coromandel Express,Kota Jn,Lucknow NR,3,0,1796,Light Rain,Medium,25.6,1,0,71.2
12471,Swaraj Express,Bhopal Jn,Vadodara Jn,3,0,936,Fog,Medium,20.9,0,0,70.5
12471,Swaraj Express,Chennai Central,Lucknow NR,1,0,1494,Clear,High,26.3,0,0,43.0
12841,Coromandel Express,New Delhi,Mumbai Central,3,0,1119,Fog,Medium,28.8,0,0,58.0
12301,Howrah Rajdhani Express,Vijayawada Jn,Kota Jn,6,1,616,Fog,Low,14.4,0,0,59.6
12951,Mumbai Rajdhani Express,Surat,Bhopal Jn,4,0,1812,Storm,Low,32.4,0,0,59.6
12903,Golden Temple Mail,Bhopal Jn,Ajmer Jn,3,0,819,Clear,Low,27.4,0,0,8.8
12903,Golden Temple Mail,Delhi Junction,Mughal Sarai,0,0,728,Fog,Medium,16.9,0,0,77.8
12259,Sealdah Duronto Express,Chennai Central,Ajmer Jn,1,0,884,Clear,Medium,36.6,0,0,28.9
12471,Swaraj Express,Bhopal Jn,Patna Jn,0,0,1688,Heavy Rain,Low,4.6,0,0,42.8
12009,Shatabdi Express,New Delhi,Mughal Sarai,5,1,919,Clear,Low,28.2,0,0,18.8
12903,Golden Temple Mail,Mumbai Central,Kanpur Central,1,0,1669,Light Rain,Low,13.6,0,0,39.1
12301,Howrah Rajdhani Express,Kanpur Central,Ajmer Jn,1,0,2038,Light Rain,Medium,32.8,0,0,61.1
12951,Mumbai Rajdhani Express,Vijayawada Jn,Chennai Central,6,1,1652,Heavy Rain,Medium,0.0,0,0,51.2
12301,Howrah Rajdhani Express,Mumbai Central,Patna Jn,3,0,488,Clear,Medium,37.3,0,0,35.1
12841,Coromandel Express,Chennai Central,Howrah Jn,5,1,1147,Heavy Rain,High,0.0,0,0,74.9
12903,Golden Temple Mail,Vadodara Jn,Lucknow NR,2,0,418,Light Rain,Low,0.0,0,0,22.9
12841,Coromandel Express,Chennai Central,Surat,3,0,224,Heavy Rain,Medium,13.0,0,0,52.7
12009,Shatabdi Express,Lucknow NR,Howrah Jn,5,1,918,Clear,Low,7.5,0,0,14.7
12471,Swaraj Express,Vijayawada Jn,Bhopal Jn,0,0,2098,Clear,Medium,38.9,0,0,51.6
12723,Telangana Express,Patna Jn,Bhopal Jn,5,1,2121,Heavy Rain,Medium,15.7,0,0,67.0
12301,Howrah Rajdhani Express,Surat,Lucknow NR,4,0,1015,Light Rain,Medium,44.8,0,1,98.4
12259,Sealdah Duronto Express,Vadodara Jn,Bhopal Jn,4,0,252,Light Rain,Low,20.6,0,0,13.8
12471,Swaraj Express,Ajmer Jn,Howrah Jn,4,0,1387,Light Rain,High,20.1,0,0,71.5
12301,Howrah Rajdhani Express,Vijayawada Jn,Bhopal Jn,1,0,242,Clear,High,14.3,0,0,42.9
12259,Sealdah Duronto Express,Chennai Central,Vadodara Jn,3,0,1474,Clear,Medium,39.8,1,0,92.9
12951,Mumbai Rajdhani Express,Patna Jn,New Delhi,6,1,150,Fog,Low,31.3,1,1,137.3
12259,Sealdah Duronto Express,Surat,Chennai Central,5,1,907,Fog,High,5.3,0,0,95.8
12009,Shatabdi Express,Kota Jn,Mughal Sarai,1,0,996,Fog,High,29.8,0,0,78.3
12723,Telangana Express,Nagpur Jn,Vadodara Jn,6,1,388,Fog,Low,12.5,0,0,59.4
12951,Mumbai Rajdhani Express,Vadodara Jn,Howrah Jn,0,0,1251,Clear,Low,22.8,0,0,25.7
12009,Shatabdi Express,Mughal Sarai,Lucknow NR,4,0,947,Heavy Rain,Low,19.4,0,0,56.3
12471,Swaraj Express,Vijayawada Jn,Kanpur Central,6,1,972,Clear,Low,35.9,0,0,22.6
12259,Sealdah Duronto Express,Ajmer Jn,Vijayawada Jn,1,0,956,Clear,Medium,33.0,0,1,57.1
22439,Vande Bharat Express,Mughal Sarai,Vadodara Jn,5,1,2177,Clear,High,15.6,0,0,61.9
12951,Mumbai Rajdhani Express,Ajmer Jn,Lucknow NR,2,0,979,Light Rain,Low,22.2,0,0,31.9
12903,Golden Temple Mail,Ajmer Jn,Vijayawada Jn,4,0,286,Heavy Rain,Low,35.3,0,0,43.7
12723,Telangana Express,New Delhi,Mumbai Central,3,0,822,Clear,Medium,0.0,0,0,30.5
12301,Howrah Rajdhani Express,Delhi Junction,Mumbai Central,2,0,761,Heavy Rain,Low,16.9,0,0,52.8
12301,Howrah Rajdhani Express,New Delhi,Chennai Central,0,0,2088,Storm,Low,29.5,0,0,77.8
12903,Golden Temple Mail,Lucknow NR,Vijayawada Jn,5,1,1638,Clear,High,15.8,0,0,56.3
12903,Golden Temple Mail,Chennai Central,Surat,3,0,1375,Light Rain,Low,21.7,0,0,29.9
12626,Kerala Express,Chennai Central,Bhopal Jn,5,1,980,Fog,Medium,10.9,0,0,61.6
12951,Mumbai Rajdhani Express,Bhopal Jn,Patna Jn,1,0,496,Storm,Low,5.2,0,0,46.7
12723,Telangana Express,Patna Jn,Delhi Junction,0,0,604,Light Rain,Low,22.3,0,0,31.8
12841,Coromandel Express,Surat,Ajmer Jn,3,0,2005,Clear,High,20.1,0,0,53.6
22439,Vande Bharat Express,Lucknow NR,Mumbai Central,2,0,1948,Light Rain,High,25.0,0,1,97.4
12009,Shatabdi Express,Lucknow NR,Nagpur Jn,5,1,1629,Heavy Rain,High,35.4,0,0,87.2
12903,Golden Temple Mail,Lucknow NR,Mumbai Central,5,1,1790,Light Rain,Low,12.3,0,0,27.1
12723,Telangana Express,Patna Jn,Howrah Jn,5,1,1652,Storm,High,11.4,0,0,91.6
12301,Howrah Rajdhani Express,Delhi Junction,Bhopal Jn,5,1,407,Heavy Rain,Medium,13.8,1,0,84.0
12009,Shatabdi Express,Bhopal Jn,New Delhi,6,1,1375,Clear,High,24.8,0,1,102.5
12903,Golden Temple Mail,Mumbai Central,Vijayawada Jn,6,1,751,Clear,Low,22.6,0,0,24.1
12626,Kerala Express,Surat,Patna Jn,5,1,757,Heavy Rain,High,28.7,0,0,75.6
12301,Howrah Rajdhani Express,Chennai Central,Kota Jn,6,1,1382,Clear,Medium,5.3,0,0,35.8
12259,Sealdah Duronto Express,Delhi Junction,Vijayawada Jn,1,0,2034,Fog,Low,20.2,0,0,52.9
12723,Telangana Express,Mughal Sarai,Chennai Central,4,0,1333,Clear,High,3.9,0,0,59.0
12841,Coromandel Express,Mughal Sarai,Chennai Central,2,0,810,Fog,Medium,21.8,0,0,72.5
12009,Shatabdi Express,Mughal Sarai,Kota Jn,2,0,1797,Clear,Medium,20.4,0,0,33.9
12471,Swaraj Express,Vijayawada Jn,Howrah Jn,3,0,750,Light Rain,Medium,8.3,0,0,34.4
12841,Coromandel Express,Lucknow NR,Patna Jn,3,0,2014,Clear,Low,19.7,1,0,55.8
12951,Mumbai Rajdhani Express,Howrah Jn,Patna Jn,4,0,1576,Fog,Low,14.9,0,0,45.9
12903,Golden Temple Mail,Surat,Vadodara Jn,6,1,2021,Clear,Medium,30.6,0,0,45.0
12626,Kerala Express,Mughal Sarai,Delhi Junction,5,1,1721,Fog,Medium,20.6,0,0,88.8
12951,Mumbai Rajdhani Express,New Delhi,Lucknow NR,3,0,299,Light Rain,Medium,17.3,0,0,25.2
12301,Howrah Rajdhani Express,Mumbai Central,New Delhi,3,0,600,Fog,Low,9.9,0,0,40.4
12259,Sealdah Duronto Express,Delhi Junction,Surat,6,1,532,Clear,Medium,36.1,1,0,60.5
12259,Sealdah Duronto Express,Kota Jn,Howrah Jn,2,0,1203,Clear,Low,0.0,0,0,11.9
12301,Howrah Rajdhani Express,Mumbai Central,Chennai Central,3,0,1101,Fog,Medium,20.1,0,0,70.7
12951,Mumbai Rajdhani Express,Delhi Junction,Bhopal Jn,1,0,1690,Clear,Medium,21.2,0,0,36.5
12903,Golden Temple Mail,Lucknow NR,Nagpur Jn,4,0,1670,Heavy Rain,High,25.7,0,0,81.4
12903,Golden Temple Mail,Chennai Central,Kota Jn,2,0,818,Clear,Low,26.2,0,1,47.9
12951,Mumbai Rajdhani Express,Kota Jn,Vijayawada Jn,4,0,424,Light Rain,Low,0.0,0,0,24.2
12626,Kerala Express,Nagpur Jn,Kanpur Central,4,0,1416,Storm,Medium,9.6,0,0,70.9
22439,Vande Bharat Express,Chennai Central,Delhi Junction,5,1,1074,Heavy Rain,Low,42.7,0,0,48.5
22439,Vande Bharat Express,Howrah Jn,Vijayawada Jn,3,0,1867,Clear,High,5.2,0,0,49.6
12626,Kerala Express,Bhopal Jn,Kanpur Central,2,0,1374,Clear,Low,31.4,0,0,22.9
12626,Kerala Express,Vijayawada Jn,Howrah Jn,1,0,1559,Heavy Rain,Medium,6.6,0,0,49.7
12723,Telangana Express,Bhopal Jn,Mumbai Central,0,0,1038,Light Rain,Low,37.8,0,0,33.3
12626,Kerala Express,Kanpur Central,Kota Jn,1,0,1795,Fog,Medium,32.4,0,0,73.3
12471,Swaraj Express,Howrah Jn,Surat,2,0,395,Light Rain,Medium,53.0,0,0,41.2
12903,Golden Temple Mail,Delhi Junction,Lucknow NR,4,0,159,Light Rain,High,19.4,0,0,46.7
22439,Vande Bharat Express,Delhi Junction,Lucknow NR,3,0,2078,Heavy Rain,Low,28.5,0,0,57.0
12259,Sealdah Duronto Express,Vadodara Jn,Vijayawada Jn,0,0,1519,Light Rain,Low,29.4,0,0,44.4
22439,Vande Bharat Express,Mumbai Central,Ajmer Jn,4,0,1023,Clear,Medium,35.2,0,0,41.7
12903,Golden Temple Mail,Vijayawada Jn,Surat,1,0,288,Fog,Medium,11.0,0,1,89.6
22439,Vande Bharat Express,Chennai Central,Delhi Junction,6,1,458,Clear,Medium,24.9,0,0,32.3
12009,Shatabdi Express,Vijayawada Jn,Mumbai Central,3,0,2159,Clear,High,17.8,0,0,65.1
12009,Shatabdi Express,Bhopal Jn,Vijayawada Jn,6,1,1762,Clear,High,28.3,0,0,63.5
12301,Howrah Rajdhani Express,Kota Jn,Patna Jn,5,1,1218,Fog,Low,14.6,0,0,65.2
12951,Mumbai Rajdhani Express,Vijayawada Jn,Surat,0,0,702,Clear,Medium,8.4,0,1,67.3
12009,Shatabdi Express,New Delhi,Kanpur Central,0,0,412,Clear,Low,22.6,0,0,6.9
12723,Telangana Express,Chennai Central,Patna Jn,6,1,1735,Heavy Rain,Low,9.9,1,0,116.9
12841,Coromandel Express,Mughal Sarai,Lucknow NR,6,1,1769,Heavy Rain,Low,16.3,0,0,49.6
12471,Swaraj Express,Howrah Jn,Chennai Central,6,1,824,Clear,High,23.8,0,0,55.6
12951,Mumbai Rajdhani Express,Delhi Junction,Vadodara Jn,6,1,179,Clear,Medium,28.6,0,0,34.7
12259,Sealdah Duronto Express,Vadodara Jn,Nagpur Jn,6,1,1324,Clear,Low,18.5,1,0,74.3
12951,Mumbai Rajdhani Express,Patna Jn,Mumbai Central,3,0,1410,Heavy Rain,Medium,57.9,0,0,62.1
12723,Telangana Express,Vadodara Jn,Howrah Jn,5,1,163,Fog,Low,26.8,0,0,48.5
12903,Golden Temple Mail,Kota Jn,New Delhi,4,0,342,Clear,Low,32.8,0,0,14.5
